2013-04-09 20:59:50,531 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 20:59:50,534 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 20:59:51,691 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 20:59:51,692 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 20:59:51,694 [Worker-41] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 20:59:51,695 [Worker-41] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:04:48,169 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:04:48,271 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:04:48,273 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:04:48,275 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:04:51,526 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:04:51,553 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:04:51,556 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:04:51,663 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:05:35,996 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:05:36,081 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:05:36,084 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:05:36,084 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:10:14,090 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:10:14,263 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:10:14,267 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:10:14,294 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:11:48,396 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:11:48,397 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:11:48,399 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:11:48,400 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:30:28,447 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:30:28,504 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:30:28,506 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:30:28,507 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:30:44,023 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:30:44,024 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:30:44,025 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:30:44,026 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:32:13,448 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:32:13,473 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:32:13,475 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:32:13,480 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:32:20,673 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:32:20,693 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:32:20,695 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:32:20,701 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:33:33,047 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:33:33,052 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:33:33,054 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:33:33,055 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:34:02,754 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:34:02,755 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:34:02,758 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:34:02,759 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:46:48,890 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:46:48,935 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:46:48,938 [Worker-61] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:46:48,939 [Worker-61] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:48:18,372 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:48:18,373 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:48:18,375 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:48:18,383 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:59:36,229 [New I/O client worker #6-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo1.maven.org/maven2/junit/junit/4.10/junit-4.10-sources.jar
2013-04-09 21:59:36,327 [New I/O client worker #6-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo1.maven.org/maven2/junit/junit/4.10/junit-4.10-sources.jar
2013-04-09 21:59:36,510 [Worker-72] INFO  o.e.m.j.internal.DownloadSourcesJob - Downloaded sources for junit:junit:4.10
2013-04-09 21:59:36,663 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:59:36,673 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 21:59:36,675 [Worker-67] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 21:59:36,682 [Worker-67] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:05:28,448 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:05:28,500 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:05:28,503 [Worker-66] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:05:28,504 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:06:21,552 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:06:21,553 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:06:21,555 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:06:21,555 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:09:50,796 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:09:50,809 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-04-09 22:09:50,812 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-04-09 22:09:50,829 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
